"","PROBEID","ACCNUM","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"213459_at","213459_at","AU155515","RPL37A","6168","ribosomal protein L37a",0.741808833839429,5.14263799242483,1.5620022383308,0.180062861201228,0.99447233823876,-4.5614049052367
"220245_at","220245_at","NM_016180","SLC45A2","51151","solute carrier family 45 member 2",0.622237912344238,6.02577103976406,1.56196746853791,0.180070868577889,0.99447233823876,-4.56140703058974
"213545_x_at","213545_x_at","BE962615","SNX3","8724","sorting nexin 3",-0.452845084291582,10.9974026464316,-1.56188792260661,0.180089189077229,0.99447233823876,-4.5614118930004
"219847_at","219847_at","NM_024827","HDAC11","79885","histone deacetylase 11",-0.554670275381342,4.53513961962501,-1.56169988324276,0.180132504354271,0.99447233823876,-4.56142338758819
"215105_at","215105_at","U50531","N4BP2L2-IT2","116828","N4BPL2 intronic transcript 2",1.14179615034657,5.16595910762775,1.56066739377827,0.180370522935583,0.99447233823876,-4.56148650950884
"218237_s_at","218237_s_at","NM_030674","SLC38A1","81539","solute carrier family 38 member 1",-0.931963100514033,6.11806294109479,-1.56044633428849,0.180421523645205,0.99447233823876,-4.56150002571971
"208899_x_at","208899_x_at","AF100741","ATP6V1D","51382","ATPase H+ transporting V1 subunit D",-0.455566480800556,8.55559922675102,-1.55999416644516,0.180525887546312,0.99447233823876,-4.56152767430584
"212560_at","212560_at","AV728268","SORL1","6653","sortilin related receptor 1",0.696270046393999,5.02522486120709,1.55996925331595,0.180531639415312,0.99447233823876,-4.56152919773049
"219884_at","219884_at","NM_014368","LHX6","26468","LIM homeobox 6",0.472884530248297,6.38848628961023,1.55996097265135,0.180533551270309,0.99447233823876,-4.56152970409032
"210819_x_at","210819_x_at","AB041844","DIO2","1734","iodothyronine deiodinase 2",-0.809920792782862,5.57994174221275,-1.55974339528753,0.180583793053732,0.99447233823876,-4.56154300915402
"220265_at","220265_at","NM_020960","GPR107","57720","G protein-coupled receptor 107",0.695707911359342,4.35229117589182,1.55936748927058,0.180670627576097,0.99447233823876,-4.56156599744464
"203860_at","203860_at","NM_000282","PCCA","5095","propionyl-CoA carboxylase subunit alpha",-0.54942403277307,6.49961819361667,-1.55923453760559,0.180701349304373,0.99447233823876,-4.56157412840559
"209238_at","209238_at","BE966922","STX3","6809","syntaxin 3",0.443224621955673,6.27412821988184,1.55892142758908,0.180773721279309,0.99447233823876,-4.56159327815874
"222314_x_at","222314_x_at","AW970881","EGOT","100126791","eosinophil granule ontogeny transcript",-1.17975358522052,4.05515505441835,-1.55891304741404,0.180775658656518,0.99447233823876,-4.56159379070417
"209018_s_at","209018_s_at","BF432478","PINK1","65018","PTEN induced kinase 1",-0.499979608093911,9.44519447755001,-1.55845081362078,0.180882552101693,0.99447233823876,-4.5616220629341
"213417_at","213417_at","AW173045","TBX2","6909","T-box transcription factor 2",0.77327423264346,3.56345280342725,1.55839938827296,0.180894448256865,0.99447233823876,-4.56162520848299
"201593_s_at","201593_s_at","AV716798","ZC3H15","55854","zinc finger CCCH-type containing 15",-0.467249975115219,7.79844110790891,-1.5579706580815,0.180993655714859,0.99447233823876,-4.56165143391935
"40562_at","40562_at","AF011499","GNA11","2767","G protein subunit alpha 11",0.500359925937114,7.73695427352409,1.55786076013294,0.181019094515458,0.99447233823876,-4.56165815671715
"207459_x_at","207459_x_at","NM_002100","GYPB","2994","glycophorin B (MNS blood group)",-0.938841285510684,4.82012912931035,-1.55777739154675,0.181038394730679,0.99447233823876,-4.56166325672352
"205807_s_at","205807_s_at","NM_020127","TUFT1","7286","tuftelin 1",0.618532789549726,6.6523714896387,1.55774225047432,0.181046530657293,0.99447233823876,-4.56166540647417
"201168_x_at","201168_x_at","NM_004309","ARHGDIA","396","Rho GDP dissociation inhibitor alpha",0.507742594488134,6.16860365238994,1.55769407429964,0.18105768507824,0.99447233823876,-4.5616683536684
"214848_at","214848_at","U79277","YWHAZ","7534","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta",-0.943486748677,4.67563036153826,-1.55763640888149,0.181071037468154,0.99447233823876,-4.56167188140517
"202301_s_at","202301_s_at","BE396879","RSRC2","65117","arginine and serine rich coiled-coil 2",-0.660475894982627,7.71810739501553,-1.55725044643605,0.181160431701649,0.99447233823876,-4.56169549399948
"205130_at","205130_at","NM_014226","MOK","5891","MOK protein kinase",-0.520474570350959,6.32923268975518,-1.55685682479058,0.181251644515982,0.99447233823876,-4.56171957691755
"213239_at","213239_at","NM_006346","PIBF1","10464","progesterone immunomodulatory binding factor 1",-0.447462251429185,5.07105110751139,-1.55625904193982,0.181390253206413,0.99447233823876,-4.56175615437895
"202323_s_at","202323_s_at","AI636775","ACBD3","64746","acyl-CoA binding domain containing 3",-0.682394131406895,6.75188832725483,-1.55598424448487,0.181454005737128,0.99447233823876,-4.56177297019505
"209688_s_at","209688_s_at","BC005078","CCDC93","54520","coiled-coil domain containing 93",0.434765840732032,6.95897331698833,1.55597656211012,0.181455788350508,0.99447233823876,-4.5617734403187
"202366_at","202366_at","NM_000017","ACADS","35","acyl-CoA dehydrogenase short chain",-0.483380951245908,7.44344004105449,-1.55586244496555,0.181482270043707,0.99447233823876,-4.56178042380684
"210653_s_at","210653_s_at","M55575","BCKDHB","594","branched chain keto acid dehydrogenase E1 subunit beta",-0.535986036181996,6.43260512946164,-1.55575175970463,0.181507958965956,0.99447233823876,-4.56178719741911
"211456_x_at","211456_x_at","AF333388","MT1HL1","645745","metallothionein 1H like 1",0.813548375117829,9.68879435827512,1.55570963337545,0.181517736995247,0.99447233823876,-4.56178977546295
"214385_s_at","214385_s_at","AI521646","MUC5AC","4586","mucin 5AC, oligomeric mucus/gel-forming",-0.613137459547084,3.88420061726149,-1.55568003637283,0.181524607125721,0.99447233823876,-4.56179158675005
"212864_at","212864_at","Y16521","CDS2","8760","CDP-diacylglycerol synthase 2",-0.52831833965755,6.58184441769397,-1.55510683145928,0.181657711203857,0.99447233823876,-4.5618266678879
"203965_at","203965_at","NM_006676","USP20","10868","ubiquitin specific peptidase 20",0.636419512266271,5.37444243066805,1.55497310559146,0.18168877749587,0.99447233823876,-4.56183485267812
"210874_s_at","210874_s_at","BC004483","NAT6","24142",NA,-0.743394569384636,5.05410340266651,-1.55474054519921,0.181742816769906,0.99447233823876,-4.56184908718935
"202607_at","202607_at","AL526632","NDST1","3340","N-deacetylase and N-sulfotransferase 1",0.436529078788223,7.55503159960793,1.55467811311035,0.181757326587681,0.99447233823876,-4.56185290862447
"204140_at","204140_at","NM_003596","TPST1","8460","tyrosylprotein sulfotransferase 1",0.433444350333549,6.3194334780628,1.55433566791425,0.18183693435322,0.99447233823876,-4.561873870296
"213289_at","213289_at","BE221922","APOOL","139322","apolipoprotein O like",-0.522331234957926,7.50560003885823,-1.55426773960426,0.181852729618189,0.99447233823876,-4.56187802846429
"214023_x_at","214023_x_at","AL533838","TUBB2B","347733","tubulin beta 2B class IIb",0.693861853627295,4.85150975336557,1.55426537779682,0.181853278829828,0.99447233823876,-4.56187817304107
"215049_x_at","215049_x_at","Z22969","CD163","9332","CD163 molecule",0.455779530152467,6.43735019677266,1.5541683834477,0.181875835175196,0.99447233823876,-4.56188411055265
"219059_s_at","219059_s_at","AL574194","LYVE1","10894","lymphatic vessel endothelial hyaluronan receptor 1",0.560259601498002,5.61051125669403,1.55370106287388,0.181984550525985,0.99447233823876,-4.56191271907904
"204167_at","204167_at","NM_000060","BTD","686","biotinidase",1.29567753102927,4.92893803731218,1.55302154051255,0.1821427452461,0.99447233823876,-4.56195432260183
"215033_at","215033_at","AI189753","TM4SF1","4071","transmembrane 4 L six family member 1",-0.894415183600981,3.70485542719252,-1.55247597087274,0.182269852969329,0.99447233823876,-4.56198772866869
"211512_s_at","211512_s_at","AF172450","OGFR","11054","opioid growth factor receptor",1.02216640919801,5.84960282697562,1.55211073645017,0.182354994483691,0.99447233823876,-4.56201009439826
"205983_at","205983_at","NM_004413","DPEP1","1800","dipeptidase 1",-0.455850808187901,5.92629956931569,-1.55195701858622,0.182390840034466,0.99447233823876,-4.5620195080108
"209144_s_at","209144_s_at","AI810484","CBFA2T2","9139","CBFA2/RUNX1 partner transcriptional co-repressor 2",1.00787528590574,4.42767919666327,1.55174915661641,0.182439322463216,0.99447233823876,-4.5620322378045
"207043_s_at","207043_s_at","NM_006934","SLC6A9","6536","solute carrier family 6 member 9",0.836012880719968,4.46625072546719,1.55158459329808,0.182477714727337,0.99447233823876,-4.56204231626352
"208633_s_at","208633_s_at","W61052","MACF1","23499","microtubule actin crosslinking factor 1",0.444849689160093,6.94688327240505,1.55124466096602,0.182557045276701,0.99447233823876,-4.56206313592024
"215990_s_at","215990_s_at","S67779","BCL6","604","BCL6 transcription repressor",0.679955977415134,7.58186084885649,1.55121694834795,0.182563514104508,0.99447233823876,-4.56206483327729
"207574_s_at","207574_s_at","NM_015675","GADD45B","4616","growth arrest and DNA damage inducible beta",0.971286258755689,5.22858971307766,1.55095665051482,0.182624285185776,0.99447233823876,-4.56208077655474
"201652_at","201652_at","NM_006837","COPS5","10987","COP9 signalosome subunit 5",-0.468220495353011,9.7515993328391,-1.55092167199935,0.182632453042901,0.99447233823876,-4.56208291905117
"210523_at","210523_at","D89675","BMPR1B","658","bone morphogenetic protein receptor type 1B",-1.52021799609732,5.29118521662451,-1.55051594864599,0.182727219945477,0.99447233823876,-4.56210777132686
"219558_at","219558_at","NM_024524","ATP13A3","79572","ATPase 13A3",0.476727238015036,4.84456997007138,1.55034274560149,0.182767690552474,0.99447233823876,-4.56211838130648
"213854_at","213854_at","BF511590","SYNGR1","9145","synaptogyrin 1",0.450871359828558,6.13547367513897,1.55005119132081,0.182835834936236,0.99447233823876,-4.56213624193729
"202253_s_at","202253_s_at","NM_004945","DNM2","1785","dynamin 2",-0.658054438580885,5.73813869100291,-1.54980803286385,0.182892686903577,0.99447233823876,-4.56215113856066
"219660_s_at","219660_s_at","NM_016529","ATP8A2","51761","ATPase phospholipid transporting 8A2",-0.622375922184269,5.47435589100715,-1.54959267982003,0.182943052255008,0.99447233823876,-4.5621643322891
"219535_at","219535_at","NM_014586","HUNK","30811","hormonally up-regulated Neu-associated kinase",0.505473649709982,5.05329161800388,1.54944554478541,0.182977471041762,0.99447233823876,-4.56217334689814
"218232_at","218232_at","NM_015991","C1QA","712","complement C1q A chain",-0.653695501298683,4.09798485637159,-1.54938106522788,0.1829925565197,0.99447233823876,-4.56217729748102
"210087_s_at","210087_s_at","AF095727","MPZL1","9019","myelin protein zero like 1",-0.621197866396332,5.65697944556726,-1.54937038658386,0.182995054986479,0.99447233823876,-4.56217795175281
"210731_s_at","210731_s_at","AL136105","LGALS8","3964","galectin 8",0.485744814258933,6.01726815506039,1.54922678057791,0.183028657521438,0.99447233823876,-4.56218675049839
"217670_at","217670_at","AW149827","RPLP2","6181","ribosomal protein lateral stalk subunit P2",-0.600833741311375,3.79633080734226,-1.54888799133952,0.183107955161202,0.99447233823876,-4.56220750903478
"213921_at","213921_at","NM_001048","SST","6750","somatostatin",0.905524586396734,5.21734180032664,1.548643373105,0.183165231884052,0.99447233823876,-4.56222249824913
"214588_s_at","214588_s_at","R38475","MFAP3","4238","microfibril associated protein 3",0.711532022776362,3.49064280901233,1.54841640069789,0.183218392579959,0.99447233823876,-4.56223640679145
"201867_s_at","201867_s_at","AW968555","TBL1X","6907","transducin beta like 1 X-linked",-0.678831566237176,5.79185387530898,-1.54826813560693,0.183253126880008,0.99447233823876,-4.56224549257066
"211464_x_at","211464_x_at","U20537","CASP6","839","caspase 6",0.970572893822287,4.45701740616589,1.54795350516718,0.183326857224982,0.99447233823876,-4.56226477412986
"219244_s_at","219244_s_at","NM_022163","MRPL46","26589","mitochondrial ribosomal protein L46",-0.433758863107231,8.76456050368638,-1.54778405185134,0.183366578871034,0.99447233823876,-4.56227515922414
"202340_x_at","202340_x_at","NM_002135","NR4A1","3164","nuclear receptor subfamily 4 group A member 1",-0.683443653561763,6.29597989844437,-1.54776963718429,0.183369958210176,0.99447233823876,-4.56227604265422
"214028_x_at","214028_x_at","AU156998","TDRD3","81550","tudor domain containing 3",-0.525664738786768,6.33609482034754,-1.54759677386401,0.183410488614724,0.99447233823876,-4.5622866370879
"202179_at","202179_at","NM_000386","BLMH","642","bleomycin hydrolase",-0.663014249364903,6.40241386077162,-1.54759149564049,0.183411726311627,0.99447233823876,-4.56228696058445
"221072_at","221072_at","NM_020250","GSN-AS1","57000","GSN antisense RNA 1",0.449677438783418,3.37167915633997,1.54733238547987,0.183472495419438,0.99447233823876,-4.56230284154057
"222377_at","222377_at","AI674138","TBX10","347853","T-box transcription factor 10",-0.854189238147018,5.26172549434818,-1.54719112883967,0.183505632645154,0.99447233823876,-4.56231149952343
"212797_at","212797_at","BE742268","SORT1","6272","sortilin 1",1.08981520482344,4.21186275040088,1.54716129545031,0.183512631973811,0.99447233823876,-4.56231332811675
"205897_at","205897_at","NM_004554","NFATC4","4776","nuclear factor of activated T cells 4",0.823710849410866,6.11252643653643,1.54704108012114,0.183540838813891,0.99447233823876,-4.56232069663632
"201006_at","201006_at","NM_005809","PRDX2","7001","peroxiredoxin 2",0.984316293133435,6.00398628796314,1.54668438442584,0.183624557444572,0.99447233823876,-4.56234256100149
"218019_s_at","218019_s_at","NM_021941","PDXK","8566","pyridoxal kinase",0.435920148380481,7.29688668095723,1.5465426929573,0.183657823663222,0.99447233823876,-4.56235124664784
"214925_s_at","214925_s_at","AK026484","SPTAN1","6709","spectrin alpha, non-erythrocytic 1",0.60251075279665,4.24703728514936,1.54577878781939,0.183837274445053,0.99447233823876,-4.56239807761636
"218061_at","218061_at","NM_014623","MEA1","4201","male-enhanced antigen 1",1.08384944247046,6.64161968155318,1.54573247084047,0.18384816039571,0.99447233823876,-4.56240091727052
"218787_x_at","218787_x_at","NM_018294","CWF19L1","55280","CWF19 like cell cycle control factor 1",0.448035246253417,6.17198798375803,1.54529845180053,0.183950199226738,0.99447233823876,-4.56242752774808
"208459_s_at","208459_s_at","NM_015024","XPO7","23039","exportin 7",0.50788105403903,6.59828268628037,1.5450343843004,0.184012309203279,0.99447233823876,-4.56244371920527
"204449_at","204449_at","NM_005388","PDCL","5082","phosducin like",-0.527861540383717,4.78253153947667,-1.54482382148672,0.184061849324979,0.99447233823876,-4.56245663053762
"213952_s_at","213952_s_at","AI372974","ALOX5","240","arachidonate 5-lipoxygenase",-0.478521187286948,5.91194355211679,-1.54449514759316,0.184139204101732,0.99447233823876,-4.56247678519795
"210377_at","210377_at","D16350","ACSM3","6296","acyl-CoA synthetase medium chain family member 3",1.02821445024639,4.82171145259255,1.54404767741285,0.184244569235378,0.99447233823876,-4.56250422648045
"206192_at","206192_at","L20815","CDSN","1041","corneodesmosin",0.509327989637038,3.72157961494647,1.54370132519831,0.184326164784347,0.99447233823876,-4.56252546816481
"209702_at","209702_at","U79260","FTO","79068","FTO alpha-ketoglutarate dependent dioxygenase",-0.452888322108105,8.93988050632513,-1.54369283969954,0.184328164288332,0.99447233823876,-4.5625259885945
"217743_s_at","217743_s_at","NM_018247","TMEM30A","55754","transmembrane protein 30A",0.430760117032779,7.35856730804133,1.54358446597287,0.184353703098159,0.99447233823876,-4.5625326354035
