"","PROBEID","ACCNUM","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GI_40254814-S","GI_40254814-S","NM_021957","2998","GYS2","glycogen synthase 2",-0.132463196321486,6.28965526900652,-2.42871715701203,0.0274952460077655,0.122597876410811,-3.84986784716983
"GI_17402901-S","GI_17402901-S","NM_053004","54584","GNB1L","G protein subunit beta 1 like",-0.139545502042127,7.29392013301114,-2.42832827472048,0.0275165200483916,0.122665686044649,-3.85057381339234
"GI_16933554-S","GI_16933554-S","NM_033056","65217","PCDH15","protocadherin related 15",0.152797896311625,6.2478455615335,2.42805175369798,0.0275316567613121,0.122706112270331,-3.85107577198421
"GI_32307157-S","GI_32307157-S","NM_031946","116988","AGAP3","ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",0.157517074931909,6.96540925042041,2.42783364568915,0.0275436015073482,0.122732297505528,-3.85147167791218
"GI_20819960-I","GI_20819960-I","NM_022640","1442","CSH1","chorionic somatomammotropin hormone 1",0.112257438793303,6.47718023414827,2.42767404592669,0.0275523451360421,0.122737890549945,-3.85176137081464
"GI_34328943-S","GI_34328943-S","NM_021109","7114","TMSB4X","thymosin beta 4 X-linked",0.47321303513319,8.27237867149256,2.42756921832951,0.0275580895141437,0.122737890549945,-3.85195164106878
"GI_11038626-I","GI_11038626-I","NM_020549","1103","CHAT","choline O-acetyltransferase",0.156614949861235,6.19309931389873,2.42747841741435,0.0275630661682064,0.122737890549945,-3.85211644889704
"GI_30350215-I","GI_30350215-I","NM_178344","339883","C3orf35","chromosome 3 open reading frame 35",0.142621601122541,6.14332688871035,2.42730026981837,0.0275728326232883,0.122754347969069,-3.85243978712195
"GI_13236496-S","GI_13236496-S","NM_024012","3361","HTR5A","5-hydroxytryptamine receptor 5A",0.14098795404396,6.09323027072824,2.42705352175857,0.0275863653134931,0.122783126629674,-3.85288761816532
"GI_38683864-A","GI_38683864-A","NM_032626","5930","RBBP6","RB binding protein 6, ubiquitin ligase",0.154820570291853,7.40854644532396,2.4269610047711,0.0275914409477888,0.122783126629674,-3.8530555251052
"GI_23510343-I","GI_23510343-I","NM_033421","90203","SNX21","sorting nexin family member 21",0.135037450115589,6.50384318360109,2.42665791357057,0.0276080752125735,0.122830118564015,-3.85360557868624
"GI_37694061-I","GI_37694061-I","NM_198098","358","AQP1","aquaporin 1 (Colton blood group)",-0.183780363829701,9.76953152914035,-2.42650853607861,0.0276162768407197,0.122839580729475,-3.85387665970277
"GI_7662431-S","GI_7662431-S","NM_014954","22895","RPH3A","rabphilin 3A",-0.157505562752622,6.53635525265703,-2.42591477244908,0.0276489004306417,0.122957645834178,-3.85495411288483
"GI_34916005-S","GI_34916005-S","NM_194284","137075","CLDN23","claudin 23",0.111519412290826,6.47483937869654,2.42550047897069,0.0276716848272707,0.123028917773014,-3.85570582817849
"GI_42661042-S","GI_42661042-S","XM_378706",NA,NA,NA,-0.129808458163616,6.9186683818642,-2.4253372652015,0.0276806657679354,0.123028917773014,-3.85600195614759
"GI_31543817-S","GI_31543817-S","NM_003722","8626","TP63","tumor protein p63",0.241681002998048,7.06115948136579,2.42529158836097,0.0276831796581383,0.123028917773014,-3.85608482865768
"GI_4557676-S","GI_4557676-S","NM_000212","3690","ITGB3","integrin subunit beta 3",-0.137791746973792,6.45391051105516,-2.42502867128123,0.0276976538705774,0.123039007690061,-3.85656183167458
"GI_31880782-S","GI_31880782-S","NM_015946","53918","PELO","pelota mRNA surveillance and ribosome rescue factor",0.147761637603297,9.05998410170718,2.42487085720582,0.0277063453459661,0.123039007690061,-3.85684813839743
"GI_22748618-A","GI_22748618-A","NM_152263","7170","TPM3","tropomyosin 3",0.212942205219118,13.5616770353861,2.42469764368369,0.0277158878992628,0.123039007690061,-3.85716237343395
"GI_33620750-S","GI_33620750-S","NM_016297","51449","PCYOX1","prenylcysteine oxidase 1",0.200888632149161,9.50775784779956,2.42468036704787,0.0277168398614121,0.123039007690061,-3.85719371527561
"GI_19743572-S","GI_19743572-S","NM_015855","51352","WT1-AS","WT1 antisense RNA",-0.160439985316144,6.31029819931765,-2.42461341990621,0.0277205290163619,0.123039007690061,-3.85731516430966
"GI_22547194-S","GI_22547194-S","NM_004176","6720","SREBF1","sterol regulatory element binding transcription factor 1",-0.255231167904635,7.7602150217261,-2.42458748471468,0.0277219583124434,0.123039007690061,-3.85736221303233
"GI_34147534-S","GI_34147534-S","NM_138416","112937","GLB1L3","galactosidase beta 1 like 3",-0.123947924857738,6.26621863559015,-2.42431044018438,0.0277372306639355,0.123050719657303,-3.85786478244962
"GI_7661567-S","GI_7661567-S","NM_015599","5238","PGM3","phosphoglucomutase 3",0.135283569326286,7.32871094291341,2.42428023337821,0.0277388963243182,0.123050719657303,-3.85791957723311
"GI_17149826-A","GI_17149826-A","NM_025085",NA,NA,NA,0.143012590558544,7.67225096320891,2.42409016138613,0.0277493794217122,0.123050719657303,-3.8582643586717
"GI_14149782-S","GI_14149782-S","NM_032127","84067","FAM160A2","family with sequence similarity 160 member A2",-0.145376935781422,7.90652665682857,-2.42408594556869,0.02774961198038,0.123050719657303,-3.85827200582704
"GI_13376012-S","GI_13376012-S","NM_024713","79768","KATNBL1","katanin regulatory subunit B1 like 1",0.129404897660931,7.40293176750573,2.4239878531684,0.0277550236069907,0.123050719657303,-3.85844993594107
"GI_7656909-S","GI_7656909-S","NM_014382","27032","ATP2C1","ATPase secretory pathway Ca2+ transporting 1",0.250342824608735,8.49934843957475,2.42325543770967,0.0277954615174401,0.123202987142516,-3.85977836677477
"GI_37552519-S","GI_37552519-S","XM_292813",NA,NA,NA,0.157432496277498,6.91327652382859,2.42308475370925,0.0278048932673198,0.123217783642006,-3.86008792242781
"GI_42656002-S","GI_42656002-S","XM_377633",NA,NA,NA,0.121997167633372,6.31920372005628,2.42274065024731,0.0278239171179499,0.123275071876,-3.86071196570939
"GI_33667026-S","GI_33667026-S","NM_031210","81892","SLIRP","SRA stem-loop interacting RNA binding protein",-0.150918988932624,12.7038938569956,-2.42261864889355,0.0278306649472365,0.12327795748041,-3.8609332099501
"GI_34878851-A","GI_34878851-A","NM_184087","84675","TRIM55","tripartite motif containing 55",0.16791944488134,9.09214302591099,2.42231746478798,0.0278473298982071,0.123301226787659,-3.86147937349968
"GI_7657272-S","GI_7657272-S","NM_014219","3803","KIR2DL2","killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2",-0.132822346552445,6.31422723801134,-2.42230330732527,0.027848113482975,0.123301226787659,-3.86150504573423
"GI_10938020-S","GI_10938020-S","NM_004102","2170","FABP3","fatty acid binding protein 3",-0.299203750774014,11.9831913160498,-2.4218535154769,0.02787301932954,0.12336338120652,-3.86232063509435
"GI_4557288-S","GI_4557288-S","NM_000030","189","AGXT","alanine--glyoxylate and serine--pyruvate aminotransferase",-0.123163395537783,6.23832544493589,-2.42182944344259,0.0278743528377721,0.12336338120652,-3.86236428206392
"GI_31341765-S","GI_31341765-S","NM_178538",NA,NA,NA,-0.194175133135225,8.34917041768794,-2.42166976735362,0.0278831998719663,0.123369371807759,-3.8626537989824
"GI_20127497-S","GI_20127497-S","NM_006270","6237","RRAS","RAS related",-0.192496841538919,8.56562688460105,-2.42158480231187,0.0278879085373259,0.123369371807759,-3.86280785004364
"GI_28559018-S","GI_28559018-S","NM_173357","280657","SSX6P","SSX family member 6, pseudogene",0.131409898126557,6.3749122503269,2.42134696898076,0.0279010929827042,0.123400700175691,-3.86323905566477
"GI_13375927-S","GI_13375927-S","NM_024669","79722","ANKRD55","ankyrin repeat domain 55",-0.122613965502564,6.00119045858607,-2.42094151960966,0.0279235829080223,0.123458649251824,-3.86397411595413
"GI_40217793-S","GI_40217793-S","NM_152519","151050","KANSL1L","KAT8 regulatory NSL complex subunit 1 like",0.13653043372245,6.53544598997266,2.42085154896054,0.0279285758229971,0.123458649251824,-3.86413722109272
"GI_34303931-S","GI_34303931-S","NM_152453","145942","TMCO5A","transmembrane and coiled-coil domains 5A",-0.191433340863721,6.47191029931074,-2.42078063538261,0.0279325117613915,0.123458649251824,-3.8642657763497
"GI_34222200-S","GI_34222200-S","NM_153329","126133","ALDH16A1","aldehyde dehydrogenase 16 family member A1",0.152774866137346,6.12995424232371,2.42043722914411,0.0279515793580444,0.123495006639801,-3.86488829486763
"GI_31563530-S","GI_31563530-S","NM_006603","10735","STAG2","stromal antigen 2",0.134967825318547,8.48059306129219,2.42041251381643,0.0279529521482799,0.123495006639801,-3.86493309671671
"GI_14589877-I","GI_14589877-I","NM_005864","10278","EFS","embryonal Fyn-associated substrate",-0.132936018162719,6.44933520167638,-2.42020021879271,0.0279647465040513,0.123520126487204,-3.86531791883381
"GI_16506284-S","GI_16506284-S","NM_052997","91074","ANKRD30A","ankyrin repeat domain 30A",-0.170023374459102,6.31287663541308,-2.42004795963218,0.027973208375368,0.123530519012517,-3.86559390622957
"GI_27436935-A","GI_27436935-A","NM_172225","127343","DMBX1","diencephalon/mesencephalon homeobox 1",-0.120217177344395,6.39532445294903,-2.41955966441777,0.0280003619191312,0.123623431957806,-3.86647894640903
"GI_19923177-S","GI_19923177-S","NM_003678","8563","THOC5","THO complex 5",-0.152606305829506,6.43684171883663,-2.4191959463281,0.0280206040462606,0.123685796642531,-3.86713813815091
"GI_37539093-S","GI_37539093-S","XM_353638",NA,NA,NA,-0.111410238105822,6.19291602480441,-2.41897192629199,0.0280330783868575,0.123704319985773,-3.86754412361857
"GI_29734346-S","GI_29734346-S","XM_291261",NA,NA,NA,0.132167899242112,6.38276521804124,2.41878620695843,0.0280434239659237,0.123704319985773,-3.86788068520124
"GI_8923229-S","GI_8923229-S","NM_017728","54868","TMEM104","transmembrane protein 104",0.133739011036252,6.41066047441753,2.41877038654654,0.0280443054157364,0.123704319985773,-3.86790935451128
"GI_8923971-S","GI_8923971-S","NM_018562",NA,NA,NA,0.162327253980694,6.15297275329993,2.41868127372359,0.0280492709131482,0.123704319985773,-3.86807084074518
"GI_22218352-S","GI_22218352-S","NM_147194","222234","FAM185A","family with sequence similarity 185 member A",0.159604681323787,7.6434915073966,2.4184028192606,0.0280647921564059,0.123726133727147,-3.8685754264566
"GI_14251216-S","GI_14251216-S","NM_001889","1429","CRYZ","crystallin zeta",0.16641138861309,8.3121866797558,2.41837300600053,0.0280664544486635,0.123726133727147,-3.86862944937455
"GI_42544238-S","GI_42544238-S","NM_001928","1675","CFD","complement factor D",-0.268879851431429,10.0364879379424,-2.41822767336419,0.0280745590643008,0.123734886407852,-3.86889279420097
"GI_33286433-A","GI_33286433-A","NM_182483","55968","NSFL1C","NSFL1 cofactor",0.161091318779443,9.15848409968495,2.41799787964087,0.0280873782448083,0.123764409563798,-3.86930916949773
"GI_16753204-A","GI_16753204-A","NM_053067","29979","UBQLN1","ubiquilin 1",0.141946834642217,7.93572473846509,2.41745016296695,0.0281179552410623,0.123872150965037,-3.87030153572075
"GI_31982910-S","GI_31982910-S","NM_032492","84522","JAGN1","jagunal homolog 1",-0.125006894430697,7.07596084255959,-2.41719975887096,0.0281319448439793,0.12390678647138,-3.87075519085415
"GI_4505946-S","GI_4505946-S","NM_002696","5436","POLR2G","RNA polymerase II subunit G",-0.160030018549566,9.72686789939409,-2.41688849507257,0.0281493437264589,0.123956419750158,-3.8713190761354
"GI_34147678-S","GI_34147678-S","NM_015888","51361","HOOK1","hook microtubule tethering protein 1",0.138527689678103,6.58947088501124,2.41658352014552,0.028166400931593,0.124004527158228,-3.87187153742877
"GI_20143980-S","GI_20143980-S","NM_014234","7923","HSD17B8","hydroxysteroid 17-beta dehydrogenase 8",-0.179693580501128,8.25955866085634,-2.4161490407505,0.0281907181607848,0.124077717329595,-3.87265854259408
"GI_30911102-S","GI_30911102-S","NM_015617","26108","PYGO1","pygopus family PHD finger 1",0.133193001980827,6.7237656061297,2.41606380237709,0.0281954911637206,0.124077717329595,-3.87281293393375
"GI_45580693-S","GI_45580693-S","NM_175063","284361","EMC10","ER membrane protein complex subunit 10",-0.148075886424548,8.27205776654091,-2.41595769877193,0.0282014336010494,0.124077717329595,-3.87300511488153
"GI_14249531-S","GI_14249531-S","NM_032828","84914","ZNF587","zinc finger protein 587",-0.142271134919135,6.59562308193547,-2.41570835355487,0.0282154030817695,0.124112174399926,-3.87345672860116
"GI_14149832-S","GI_14149832-S","NM_032155",NA,NA,NA,-0.133141072732117,6.33472669902352,-2.41500550419942,0.028254815150422,0.124258507428596,-3.87472961760276
"GI_23397457-S","GI_23397457-S","NM_153209","124602","KIF19","kinesin family member 19",0.123497757887624,6.38069180903152,2.41462387365843,0.0282762367373735,0.124325675813531,-3.8754206976102
"GI_34147469-S","GI_34147469-S","NM_052855","91369","ANKRD40","ankyrin repeat domain 40",0.131807659796407,7.6587737215041,2.41421163070551,0.0282993938797283,0.12439164158149,-3.87616715821871
"GI_40288202-S","GI_40288202-S","NM_152704","219287","AMER2","APC membrane recruitment protein 2",0.137467363735351,6.23012722608365,2.41413780187646,0.0283035429957191,0.12439164158149,-3.87630083633255
"GI_18765743-S","GI_18765743-S","NM_023068","6614","SIGLEC1","sialic acid binding Ig like lectin 1",-0.132196648923405,6.44430860909883,-2.41398990802417,0.0283118562292027,0.124401139680728,-3.87656861478832
"GI_21361197-S","GI_21361197-S","NM_000295","5265","SERPINA1","serpin family A member 1",0.175218679957561,6.24243101490357,2.41351378580764,0.028338635104526,0.124486659124522,-3.87743063834757
"GI_4504012-S","GI_4504012-S","NM_000170","2731","GLDC","glycine decarboxylase",0.150304191184905,6.69156598633903,2.41342499275613,0.0283436317990851,0.124486659124522,-3.87759139064623
"GI_21040248-S","GI_21040248-S","NM_139165","135250","RAET1E","retinoic acid early transcript 1E",0.150466481235792,6.2979045432579,2.41318174897546,0.0283573242350183,0.124519751000284,-3.87803174950665
"GI_4505736-S","GI_4505736-S","NM_002621","5199","CFP","complement factor properdin",-0.133184204804928,6.56810048781675,-2.41289771437352,0.0283733207299649,0.124562943656236,-3.8785459295922
"GI_38348214-S","GI_38348214-S","NM_198449","133418","EMB","embigin",0.12874189342828,6.37479643388641,2.41245187887372,0.0283984468415685,0.12464618918675,-3.87935295940602
"GI_23957699-S","GI_23957699-S","NM_153608","163071","ZNF114","zinc finger protein 114",-0.144608669818051,6.47862905891112,-2.41200987737243,0.0284233776116548,0.124728541381352,-3.88015298392967
"GI_34452172-S","GI_34452172-S","NM_000887","3687","ITGAX","integrin subunit alpha X",-0.155842932739316,6.5548698466102,-2.41132803354554,0.0284618770319326,0.124870387386138,-3.88138699671525
"GI_30146994-S","GI_30146994-S","XM_114735",NA,NA,NA,-0.154609955084474,6.18869248365259,-2.41107592961886,0.0284761242104705,0.124905793418639,-3.88184321963382
"GI_25121935-A","GI_25121935-A","NM_170692","9462","RASAL2","RAS protein activator like 2",-0.125655163859059,6.59446234634781,-2.41079344196424,0.0284920964652205,0.124948749213451,-3.88235440171821
"GI_22749110-S","GI_22749110-S","NM_152532","152048","LOC152048","uncharacterized FLJ31715",0.126564177208001,6.3495528420933,2.41028119003334,0.0285210814908334,0.125038974531207,-3.88328129134761
"GI_4505042-S","GI_4505042-S","NM_002343","4057","LTF","lactotransferrin",0.146554200299472,6.66771816157652,2.41021130821384,0.0285250378078463,0.125038974531207,-3.88340773160495
"GI_5803073-S","GI_5803073-S","NM_006767","8216","LZTR1","leucine zipper like transcription regulator 1",-0.147459073782811,8.26957237864439,-2.40954712673806,0.0285626659051675,0.125151721310219,-3.88460938326711
"GI_34222147-S","GI_34222147-S","NM_031911","114905","C1QTNF7","C1q and TNF related 7",-0.138214651197429,6.3888466959088,-2.40943573943728,0.0285689809525148,0.125151721310219,-3.88481089322337
"GI_31341713-S","GI_31341713-S","NM_178553","339779","PRR30","proline rich 30",-0.158697301280471,6.33156705989174,-2.40942965007892,0.0285693262236274,0.125151721310219,-3.88482190931817
"GI_40807483-S","GI_40807483-S","NM_030815","81572","PDRG1","p53 and DNA damage regulated 1",-0.129666663660167,9.01181701330225,-2.4091823699722,0.0285833505155593,0.125171440393604,-3.88526924668565
"GI_4758605-S","GI_4758605-S","NM_004517","3611","ILK","integrin linked kinase",0.146312880345755,10.4241207557417,2.40913200027658,0.028586207988609,0.125171440393604,-3.88536036452631
"GI_31791019-S","GI_31791019-S","NM_181615","337975","KRTAP20-1","keratin associated protein 20-1",-0.126516858463896,6.15546295938023,-2.4089377577192,0.0285972298942465,0.125192592702221,-3.88571173777504
"GI_20149319-I","GI_20149319-I","NM_138429","24146","CLDN15","claudin 15",0.158450429992278,6.27384414758652,2.40837137111246,0.0286293912702753,0.125306259929921,-3.8867362256967
"GI_42794621-S","GI_42794621-S","NM_203374","147808","ZNF784","zinc finger protein 784",-0.216513925482905,8.76677038351791,-2.40816371746742,0.0286411911056941,0.125330778045497,-3.88711180567994
